timestamp,yes_price,no_price,best_bid,best_ask,spread,volume_24h
2024-01-01T00:11:00,0.5766,0.4234,0.5732,0.58,0.0069,7644.45
2024-01-01T00:11:30,0.5797,0.4203,0.5724,0.5869,0.0144,9356.72
2024-01-01T00:12:00,0.5783,0.4217,0.5705,0.586,0.0156,10803.76
2024-01-01T00:12:30,0.5815,0.4185,0.5774,0.5855,0.0081,10015.92
2024-01-01T00:13:00,0.581,0.419,0.5784,0.5836,0.0052,8176.74
2024-01-01T00:13:30,0.5813,0.4187,0.5783,0.5843,0.0061,9518.94
2024-01-01T00:14:00,0.5792,0.4208,0.5712,0.5871,0.0159,9597.64
2024-01-01T00:14:30,0.5783,0.4217,0.5698,0.5867,0.0169,6209.16
2024-01-01T00:15:00,0.5793,0.4207,0.5766,0.5819,0.0054,6732.37
2024-01-01T00:15:30,0.5768,0.4232,0.5715,0.5821,0.0106,8030.89
2024-01-01T00:16:00,0.5805,0.4195,0.5756,0.5853,0.0096,8179.33
2024-01-01T00:16:30,0.5767,0.4233,0.5728,0.5807,0.0079,7204.83
2024-01-01T00:17:00,0.5776,0.4224,0.5712,0.5841,0.0129,10203.0
2024-01-01T00:17:30,0.5759,0.4241,0.5672,0.5846,0.0173,8839.63
2024-01-01T00:18:00,0.5748,0.4252,0.5675,0.582,0.0145,6008.55
2024-01-01T00:18:30,0.5751,0.4249,0.565,0.5852,0.0202,4953.26
2024-01-01T00:19:00,0.5769,0.4231,0.5726,0.5811,0.0085,6384.3
2024-01-01T00:19:30,0.578,0.422,0.5694,0.5867,0.0173,5831.07
2024-01-01T00:20:00,0.578,0.422,0.5731,0.5829,0.0097,9138.04
2024-01-01T00:20:30,0.5796,0.4204,0.5683,0.591,0.0228,8915.95
2024-01-01T00:21:00,0.5765,0.4235,0.5707,0.5823,0.0116,8891.05
2024-01-01T00:21:30,0.5788,0.4212,0.5695,0.5882,0.0187,10469.27
2024-01-01T00:22:00,0.5746,0.4254,0.5665,0.5828,0.0164,6415.88
2024-01-01T00:22:30,0.5778,0.4222,0.5701,0.5855,0.0154,7308.72
2024-01-01T00:23:00,0.5795,0.4205,0.5719,0.5872,0.0153,8659.15
2024-01-01T00:23:30,0.5796,0.4204,0.5699,0.5893,0.0194,9520.01
2024-01-01T00:24:00,0.584,0.416,0.5757,0.5924,0.0167,7211.27
2024-01-01T00:24:30,0.583,0.417,0.5744,0.5916,0.0172,8857.01
2024-01-01T00:25:00,0.5822,0.4178,0.5735,0.5909,0.0174,10379.9
2024-01-01T00:25:30,0.5819,0.4181,0.5789,0.5849,0.006,8503.09
2024-01-01T00:26:00,0.5816,0.4184,0.5714,0.5917,0.0202,7937.85
2024-01-01T00:26:30,0.5839,0.4161,0.5729,0.5948,0.0219,7231.37
2024-01-01T00:27:00,0.58,0.42,0.5752,0.5848,0.0096,5617.8
2024-01-01T00:27:30,0.5799,0.4201,0.5743,0.5855,0.0112,6386.32
2024-01-01T00:28:00,0.5766,0.4234,0.5699,0.5834,0.0135,7733.23
2024-01-01T00:28:30,0.5776,0.4224,0.5709,0.5843,0.0134,8564.47
2024-01-01T00:29:00,0.5763,0.4237,0.57,0.5826,0.0126,6994.07
2024-01-01T00:29:30,0.5818,0.4182,0.5708,0.5927,0.0219,6311.3
2024-01-01T00:30:00,0.5818,0.4182,0.5784,0.5852,0.0068,10246.48
2024-01-01T00:30:30,0.5841,0.4159,0.579,0.5893,0.0103,5483.16
2024-01-01T00:31:00,0.5825,0.4175,0.5787,0.5863,0.0076,9376.71
2024-01-01T00:31:30,0.5839,0.4161,0.5757,0.5921,0.0164,9142.39
2024-01-01T00:32:00,0.5827,0.4173,0.5773,0.5882,0.0109,10080.73
2024-01-01T00:32:30,0.5809,0.4191,0.5722,0.5896,0.0174,6204.52
2024-01-01T00:33:00,0.5778,0.4222,0.571,0.5846,0.0136,7493.64
2024-01-01T00:33:30,0.5772,0.4228,0.5726,0.5818,0.0092,7973.92
2024-01-01T00:34:00,0.5784,0.4216,0.5754,0.5813,0.0059,8803.22
2024-01-01T00:34:30,0.5765,0.4235,0.5684,0.5846,0.0163,7637.56
2024-01-01T00:35:00,0.5757,0.4243,0.5681,0.5834,0.0152,5980.05
2024-01-01T00:35:30,0.5768,0.4232,0.5727,0.5809,0.0083,6216.35
2024-01-01T00:36:00,0.5769,0.4231,0.569,0.5849,0.0159,9798.46
2024-01-01T00:36:30,0.5776,0.4224,0.5703,0.585,0.0147,5214.32
2024-01-01T00:37:00,0.5749,0.4251,0.5705,0.5794,0.0089,10048.94
2024-01-01T00:37:30,0.5772,0.4228,0.5669,0.5875,0.0206,10793.87
2024-01-01T00:38:00,0.5771,0.4229,0.5744,0.5798,0.0054,6640.25
2024-01-01T00:38:30,0.5753,0.4247,0.5686,0.5819,0.0132,6689.39
2024-01-01T00:39:00,0.5786,0.4214,0.5742,0.5831,0.0089,9598.64
2024-01-01T00:39:30,0.5797,0.4203,0.5706,0.5887,0.0181,6355.71
2024-01-01T00:40:00,0.5762,0.4238,0.5689,0.5835,0.0146,5179.23
2024-01-01T00:40:30,0.5809,0.4191,0.5745,0.5874,0.0129,9928.8
2024-01-01T00:41:00,0.5756,0.4244,0.5704,0.5809,0.0105,5103.42
2024-01-01T00:41:30,0.5776,0.4224,0.5678,0.5874,0.0196,8720.19
2024-01-01T00:42:00,0.5744,0.4256,0.568,0.5808,0.0127,7927.84
2024-01-01T00:42:30,0.5769,0.4231,0.5673,0.5865,0.0192,8653.64
2024-01-01T00:43:00,0.5793,0.4207,0.5769,0.5817,0.0048,7861.12
2024-01-01T00:43:30,0.5812,0.4188,0.5734,0.589,0.0156,5362.87
2024-01-01T00:44:00,0.5833,0.4167,0.5747,0.5919,0.0172,7233.29
2024-01-01T00:44:30,0.5835,0.4165,0.5721,0.5949,0.0228,10221.51
2024-01-01T00:45:00,0.5831,0.4169,0.5751,0.5912,0.0162,8706.29
2024-01-01T00:45:30,0.5796,0.4204,0.577,0.5823,0.0053,4821.3
2024-01-01T00:46:00,0.5818,0.4182,0.5768,0.5868,0.01,4988.61
2024-01-01T00:46:30,0.5808,0.4192,0.5751,0.5865,0.0115,8469.86
2024-01-01T00:47:00,0.5789,0.4211,0.5732,0.5845,0.0114,6938.35
2024-01-01T00:47:30,0.5785,0.4215,0.5672,0.5898,0.0225,10235.73
2024-01-01T00:48:00,0.5796,0.4204,0.5703,0.589,0.0187,8853.55
2024-01-01T00:48:30,0.5786,0.4214,0.5748,0.5824,0.0076,9421.29
2024-01-01T00:49:00,0.581,0.419,0.5785,0.5836,0.0051,8973.87
2024-01-01T00:49:30,0.5813,0.4187,0.5784,0.5843,0.0059,5662.71
2024-01-01T00:50:00,0.5823,0.4177,0.5744,0.5903,0.0159,9548.85
2024-01-01T00:50:30,0.5827,0.4173,0.5755,0.5899,0.0143,7107.57
2024-01-01T00:51:00,0.5814,0.4186,0.5698,0.5929,0.0231,8414.36
2024-01-01T00:51:30,0.5812,0.4188,0.5784,0.584,0.0056,8842.25
2024-01-01T00:52:00,0.5786,0.4214,0.5708,0.5865,0.0156,8104.53
2024-01-01T00:52:30,0.5786,0.4214,0.5754,0.5819,0.0065,9628.72
2024-01-01T00:53:00,0.5787,0.4213,0.5735,0.5839,0.0104,7029.06
2024-01-01T00:53:30,0.5768,0.4232,0.5711,0.5824,0.0113,8438.48
2024-01-01T00:54:00,0.5802,0.4198,0.5735,0.5869,0.0135,7119.38
2024-01-01T00:54:30,0.5756,0.4244,0.5656,0.5856,0.0199,5727.01
2024-01-01T00:55:00,0.5799,0.4201,0.5741,0.5858,0.0117,7694.34
2024-01-01T00:55:30,0.5829,0.4171,0.5727,0.593,0.0203,9552.17
2024-01-01T00:56:00,0.5769,0.4231,0.5744,0.5794,0.0049,6749.28
2024-01-01T00:56:30,0.5793,0.4207,0.5768,0.5819,0.0052,10734.7
2024-01-01T00:57:00,0.5814,0.4186,0.5707,0.5921,0.0214,8154.38
2024-01-01T00:57:30,0.581,0.419,0.5759,0.5861,0.0102,4637.14
2024-01-01T00:58:00,0.5842,0.4158,0.5797,0.5887,0.009,9006.08
2024-01-01T00:58:30,0.5805,0.4195,0.5708,0.5901,0.0193,5200.57
2024-01-01T00:59:00,0.5807,0.4193,0.5727,0.5888,0.0161,6091.75
2024-01-01T00:59:30,0.5777,0.4223,0.5691,0.5863,0.0172,4852.26
2024-01-01T01:00:00,0.5783,0.4217,0.5677,0.5888,0.0211,10364.06
2024-01-01T01:00:30,0.5739,0.4261,0.5704,0.5774,0.0069,9652.05
2024-01-01T01:01:00,0.5792,0.4208,0.5707,0.5877,0.017,7641.62
2024-01-01T01:01:30,0.5782,0.4218,0.5687,0.5877,0.0191,4966.1
2024-01-01T01:02:00,0.5765,0.4235,0.5684,0.5846,0.0162,5190.69
2024-01-01T01:02:30,0.578,0.422,0.573,0.583,0.01,5211.8
2024-01-01T01:03:00,0.5822,0.4178,0.5742,0.5902,0.0159,9498.44
2024-01-01T01:03:30,0.5815,0.4185,0.5747,0.5883,0.0137,5964.8
2024-01-01T01:04:00,0.5802,0.4198,0.5764,0.5841,0.0076,7961.11
2024-01-01T01:04:30,0.5797,0.4203,0.5713,0.5881,0.0168,5628.51
2024-01-01T01:05:00,0.5836,0.4164,0.5763,0.5908,0.0145,4775.15
2024-01-01T01:05:30,0.5818,0.4182,0.572,0.5916,0.0196,5849.07
2024-01-01T01:06:00,0.5828,0.4172,0.5756,0.59,0.0144,8097.34
2024-01-01T01:06:30,0.5839,0.4161,0.5737,0.5942,0.0204,5087.95
2024-01-01T01:07:00,0.5832,0.4168,0.5804,0.5861,0.0058,4844.62
2024-01-01T01:07:30,0.5815,0.4185,0.5713,0.5917,0.0204,6796.72
2024-01-01T01:08:00,0.5803,0.4197,0.5751,0.5854,0.0103,5491.49
2024-01-01T01:08:30,0.5794,0.4206,0.5686,0.5901,0.0215,10214.48
2024-01-01T01:09:00,0.5777,0.4223,0.5708,0.5846,0.0138,6635.02
2024-01-01T01:09:30,0.5817,0.4183,0.5711,0.5922,0.0211,10704.86
2024-01-01T01:10:00,0.5789,0.4211,0.5707,0.5871,0.0164,8803.56
2024-01-01T01:10:30,0.5796,0.4204,0.5699,0.5892,0.0192,7946.04
2024-01-01T01:11:00,0.5759,0.4241,0.5661,0.5857,0.0196,6273.72
2024-01-01T01:11:30,0.5734,0.4266,0.5685,0.5783,0.0098,8640.41
2024-01-01T01:12:00,0.5742,0.4258,0.5693,0.579,0.0096,7663.42
2024-01-01T01:12:30,0.5757,0.4243,0.5725,0.5789,0.0064,8556.85
2024-01-01T01:13:00,0.5752,0.4248,0.5717,0.5786,0.0069,5030.17
2024-01-01T01:13:30,0.5803,0.4197,0.569,0.5917,0.0227,8637.79
2024-01-01T01:14:00,0.5799,0.4201,0.5684,0.5913,0.0229,7373.26
2024-01-01T01:14:30,0.5789,0.4211,0.5754,0.5823,0.007,5111.92
2024-01-01T01:15:00,0.5769,0.4231,0.5676,0.5863,0.0187,5835.58
2024-01-01T01:15:30,0.5775,0.4225,0.5715,0.5835,0.012,7699.68
2024-01-01T01:16:00,0.5767,0.4233,0.5672,0.5863,0.0191,5296.44
2024-01-01T01:16:30,0.5736,0.4264,0.5643,0.5829,0.0186,5368.37
2024-01-01T01:17:00,0.5742,0.4258,0.5665,0.5819,0.0154,10327.18
2024-01-01T01:17:30,0.5778,0.4222,0.5723,0.5833,0.011,7092.14
2024-01-01T01:18:00,0.5782,0.4218,0.5753,0.5811,0.0058,8319.7
2024-01-01T01:18:30,0.5791,0.4209,0.5679,0.5903,0.0224,6852.29
2024-01-01T01:19:00,0.5766,0.4234,0.5736,0.5795,0.006,7264.7
2024-01-01T01:19:30,0.5789,0.4211,0.5724,0.5854,0.0129,7916.34
2024-01-01T01:20:00,0.5772,0.4228,0.5705,0.5839,0.0134,8765.15
2024-01-01T01:20:30,0.5773,0.4227,0.5733,0.5813,0.008,10017.29
2024-01-01T01:21:00,0.5772,0.4228,0.5661,0.5883,0.0222,5250.18
2024-01-01T01:21:30,0.5787,0.4213,0.5675,0.5899,0.0224,7165.05
2024-01-01T01:22:00,0.5787,0.4213,0.5679,0.5896,0.0217,5985.13
2024-01-01T01:22:30,0.5798,0.4202,0.5707,0.5889,0.0183,9722.79
2024-01-01T01:23:00,0.58,0.42,0.5765,0.5834,0.0068,9363.93
2024-01-01T01:23:30,0.5831,0.4169,0.5727,0.5935,0.0208,8215.89
2024-01-01T01:24:00,0.5797,0.4203,0.5728,0.5865,0.0138,6131.71
2024-01-01T01:24:30,0.5784,0.4216,0.5752,0.5816,0.0063,6903.64
2024-01-01T01:25:00,0.581,0.419,0.5711,0.5909,0.0197,10545.43
2024-01-01T01:25:30,0.5806,0.4194,0.5767,0.5845,0.0078,6080.98
2024-01-01T01:26:00,0.581,0.419,0.57,0.592,0.022,9406.57
2024-01-01T01:26:30,0.5801,0.4199,0.5755,0.5847,0.0092,8354.27
2024-01-01T01:27:00,0.5793,0.4207,0.5699,0.5887,0.0188,8291.08
2024-01-01T01:27:30,0.5778,0.4222,0.567,0.5886,0.0216,4704.78
2024-01-01T01:28:00,0.5783,0.4217,0.5727,0.584,0.0113,9955.29
2024-01-01T01:28:30,0.5793,0.4207,0.5723,0.5862,0.0139,6119.29
2024-01-01T01:29:00,0.5748,0.4252,0.5655,0.5841,0.0186,6662.95
2024-01-01T01:29:30,0.5784,0.4216,0.5736,0.5833,0.0098,5971.9
2024-01-01T01:30:00,0.5779,0.4221,0.5674,0.5884,0.0209,7799.1
2024-01-01T01:30:30,0.5768,0.4232,0.5724,0.5813,0.0089,7292.87
2024-01-01T01:31:00,0.576,0.424,0.568,0.5841,0.0161,5411.78
2024-01-01T01:31:30,0.5777,0.4223,0.5682,0.5872,0.019,10520.48
2024-01-01T01:32:00,0.579,0.421,0.5738,0.5842,0.0104,7661.55
2024-01-01T01:32:30,0.5778,0.4222,0.5709,0.5847,0.0138,8830.09
2024-01-01T01:33:00,0.5804,0.4196,0.575,0.5859,0.0109,5345.09
2024-01-01T01:33:30,0.5808,0.4192,0.5695,0.5921,0.0226,5224.71
2024-01-01T01:34:00,0.5792,0.4208,0.5768,0.5815,0.0047,6663.01
2024-01-01T01:34:30,0.5762,0.4238,0.5728,0.5796,0.0067,4894.19
2024-01-01T01:35:00,0.5777,0.4223,0.571,0.5845,0.0135,8002.89
2024-01-01T01:35:30,0.5799,0.4201,0.5744,0.5854,0.011,5274.14
2024-01-01T01:36:00,0.581,0.419,0.5699,0.592,0.0222,10056.78
2024-01-01T01:36:30,0.5795,0.4205,0.577,0.582,0.005,5614.43
2024-01-01T01:37:00,0.5802,0.4198,0.5736,0.5868,0.0133,7160.53
2024-01-01T01:37:30,0.5812,0.4188,0.5697,0.5927,0.023,9198.28
2024-01-01T01:38:00,0.5824,0.4176,0.5733,0.5914,0.0181,10308.31
2024-01-01T01:38:30,0.5817,0.4183,0.572,0.5914,0.0193,6125.68
2024-01-01T01:39:00,0.5816,0.4184,0.5784,0.5849,0.0065,5972.14
2024-01-01T01:39:30,0.5849,0.4151,0.576,0.5938,0.0179,8255.58
2024-01-01T01:40:00,0.5861,0.4139,0.5781,0.5941,0.016,9059.66
2024-01-01T01:40:30,0.5817,0.4183,0.5712,0.5922,0.021,7534.0
2024-01-01T01:41:00,0.5793,0.4207,0.5733,0.5854,0.0121,10139.73
2024-01-01T01:41:30,0.5756,0.4244,0.5681,0.5831,0.015,9736.54
2024-01-01T01:42:00,0.5715,0.4285,0.5658,0.5772,0.0114,7392.11
2024-01-01T01:42:30,0.5628,0.4372,0.5562,0.5693,0.0131,8464.92
2024-01-01T01:43:00,0.5583,0.4417,0.5523,0.5642,0.0119,7739.88
2024-01-01T01:43:30,0.5524,0.4476,0.5425,0.5624,0.0199,6196.52
2024-01-01T01:44:00,0.5451,0.4549,0.537,0.5532,0.0162,5746.24
2024-01-01T01:44:30,0.541,0.459,0.538,0.5441,0.0061,5892.57
2024-01-01T01:45:00,0.5357,0.4643,0.5325,0.5389,0.0064,9206.69
2024-01-01T01:45:30,0.5315,0.4685,0.5245,0.5386,0.0141,10148.64
2024-01-01T01:46:00,0.5278,0.4722,0.5191,0.5365,0.0175,7988.31
2024-01-01T01:46:30,0.5232,0.4768,0.5192,0.5272,0.0081,8833.7
2024-01-01T01:47:00,0.5149,0.4851,0.5079,0.5219,0.0139,7885.95
2024-01-01T01:47:30,0.5097,0.4903,0.5053,0.5141,0.0087,11775.94
2024-01-01T01:48:00,0.502,0.498,0.4941,0.5099,0.0159,9522.88
2024-01-01T01:48:30,0.495,0.505,0.4867,0.5034,0.0167,12343.23
2024-01-01T01:49:00,0.4893,0.5107,0.4805,0.4982,0.0177,12097.67
2024-01-01T01:49:30,0.4882,0.5118,0.4814,0.4949,0.0135,5949.97
2024-01-01T01:50:00,0.4764,0.5236,0.4709,0.4819,0.011,5696.52
2024-01-01T01:50:30,0.4714,0.5286,0.4609,0.4819,0.0209,11111.89
2024-01-01T01:51:00,0.4634,0.5366,0.4584,0.4683,0.0099,5122.99
2024-01-01T01:51:30,0.4575,0.5425,0.453,0.462,0.009,10147.56
2024-01-01T01:52:00,0.4538,0.5462,0.4482,0.4594,0.0112,10184.28
2024-01-01T01:52:30,0.4481,0.5519,0.4451,0.451,0.0058,9436.87
2024-01-01T01:53:00,0.4427,0.5573,0.4349,0.4504,0.0156,9387.26
2024-01-01T01:53:30,0.4398,0.5602,0.4364,0.4432,0.0068,7525.22
2024-01-01T01:54:00,0.4311,0.5689,0.4227,0.4394,0.0167,6967.6
2024-01-01T01:54:30,0.4246,0.5754,0.4164,0.4328,0.0164,6916.37
2024-01-01T01:55:00,0.4168,0.5832,0.4064,0.4272,0.0208,4937.2
2024-01-01T01:55:30,0.4183,0.5817,0.4138,0.4228,0.009,7783.52
2024-01-01T01:56:00,0.4104,0.5896,0.4025,0.4183,0.0158,9779.59
2024-01-01T01:56:30,0.4004,0.5996,0.3966,0.4042,0.0077,9765.15
2024-01-01T01:57:00,0.3995,0.6005,0.3916,0.4074,0.0157,5866.93
2024-01-01T01:57:30,0.3959,0.6041,0.3935,0.3982,0.0047,6688.48
2024-01-01T01:58:00,0.3899,0.6101,0.3847,0.3952,0.0105,6533.17
2024-01-01T01:58:30,0.3824,0.6176,0.3757,0.3891,0.0134,9704.51
2024-01-01T01:59:00,0.3769,0.6231,0.3704,0.3833,0.013,5433.33
2024-01-01T01:59:30,0.3671,0.6329,0.3635,0.3708,0.0073,5706.9
2024-01-01T02:00:00,0.3603,0.6397,0.3496,0.3709,0.0213,8644.66
2024-01-01T02:00:30,0.355,0.645,0.3522,0.3578,0.0056,8290.45
2024-01-01T02:01:00,0.3493,0.6507,0.3471,0.3516,0.0045,5463.75
2024-01-01T02:01:30,0.3434,0.6566,0.3407,0.3461,0.0054,8153.53
2024-01-01T02:02:00,0.3386,0.6614,0.3363,0.3409,0.0046,8432.88
2024-01-01T02:02:30,0.333,0.667,0.324,0.342,0.0179,8428.96
2024-01-01T02:03:00,0.3271,0.6729,0.3191,0.335,0.0159,6187.24
2024-01-01T02:03:30,0.3219,0.6781,0.3143,0.3295,0.0152,6942.61
2024-01-01T02:04:00,0.3164,0.6836,0.3078,0.3249,0.0171,8209.13
2024-01-01T02:04:30,0.3128,0.6872,0.3069,0.3187,0.0118,3924.83
2024-01-01T02:05:00,0.3063,0.6937,0.3041,0.3085,0.0043,7729.79
2024-01-01T02:05:30,0.3005,0.6995,0.2972,0.3038,0.0066,5388.88
2024-01-01T02:06:00,0.2952,0.7048,0.2905,0.3,0.0094,4512.35
2024-01-01T02:06:30,0.2899,0.7101,0.2869,0.2928,0.0059,7819.55
2024-01-01T02:07:00,0.2848,0.7152,0.2773,0.2923,0.015,6717.9
2024-01-01T02:07:30,0.2767,0.7233,0.2713,0.2821,0.0109,3659.89
2024-01-01T02:08:00,0.2728,0.7272,0.2682,0.2774,0.0092,5139.06
2024-01-01T02:08:30,0.2677,0.7323,0.2653,0.27,0.0047,3477.93
2024-01-01T02:09:00,0.2615,0.7385,0.252,0.2711,0.0192,5919.69
2024-01-01T02:09:30,0.2568,0.7432,0.2534,0.2602,0.0069,6307.75
2024-01-01T02:10:00,0.253,0.747,0.248,0.2581,0.0101,5609.84
2024-01-01T02:10:30,0.2446,0.7554,0.2358,0.2533,0.0175,5154.12
2024-01-01T02:11:00,0.2432,0.7568,0.2398,0.2467,0.0069,3569.22
2024-01-01T02:11:30,0.2363,0.7637,0.2343,0.2384,0.0041,6428.17
2024-01-01T02:12:00,0.2276,0.7724,0.2206,0.2346,0.014,6453.26
2024-01-01T02:12:30,0.2243,0.7757,0.2212,0.2274,0.0063,3175.08
2024-01-01T02:13:00,0.2182,0.7818,0.2097,0.2267,0.017,4476.22
2024-01-01T02:13:30,0.2091,0.7909,0.2039,0.2143,0.0104,4210.94
2024-01-01T02:14:00,0.2035,0.7965,0.2002,0.2069,0.0067,3903.9
2024-01-01T02:14:30,0.1956,0.8044,0.1899,0.2014,0.0115,4409.49
2024-01-01T02:15:00,0.1904,0.8096,0.1881,0.1927,0.0046,5290.24
2024-01-01T02:15:30,0.1873,0.8127,0.1847,0.1899,0.0052,3857.18
2024-01-01T02:16:00,0.179,0.821,0.1769,0.181,0.0041,5309.26
2024-01-01T02:16:30,0.1731,0.8269,0.1687,0.1775,0.0087,4353.77
2024-01-01T02:17:00,0.1646,0.8354,0.1575,0.1717,0.0142,3484.69
2024-01-01T02:17:30,0.1648,0.8352,0.1601,0.1695,0.0094,2382.18
2024-01-01T02:18:00,0.1578,0.8422,0.1525,0.1632,0.0107,2410.66
2024-01-01T02:18:30,0.1494,0.8506,0.1447,0.1542,0.0095,4729.31
2024-01-01T02:19:00,0.1509,0.8491,0.143,0.1589,0.0159,4767.75
2024-01-01T02:19:30,0.1443,0.8557,0.1392,0.1493,0.0101,3659.04
2024-01-01T02:20:00,0.1307,0.8693,0.1277,0.1338,0.0061,4096.4
2024-01-01T02:20:30,0.1312,0.8688,0.1288,0.1335,0.0047,2404.33
2024-01-01T02:21:00,0.1236,0.8764,0.1205,0.1267,0.0062,1978.17
2024-01-01T02:21:30,0.1168,0.8832,0.11,0.1236,0.0136,1775.95
2024-01-01T02:22:00,0.1109,0.8891,0.1059,0.116,0.0101,2909.39
2024-01-01T02:22:30,0.1045,0.8955,0.0984,0.1106,0.0122,3366.75
2024-01-01T02:23:00,0.1016,0.8984,0.0983,0.1048,0.0065,1781.58
2024-01-01T02:23:30,0.0953,0.9047,0.0906,0.1,0.0094,3217.01
2024-01-01T02:24:00,0.0923,0.9077,0.0889,0.0956,0.0067,3425.95
2024-01-01T02:24:30,0.0848,0.9152,0.0816,0.088,0.0064,3260.58
2024-01-01T02:25:00,0.0772,0.9228,0.0726,0.0818,0.0092,3122.27
2024-01-01T02:25:30,0.0703,0.9297,0.0675,0.0731,0.0057,1857.53
2024-01-01T02:26:00,0.0632,0.9368,0.0598,0.0666,0.0068,1478.17
2024-01-01T02:26:30,0.0604,0.9396,0.0548,0.0661,0.0113,2102.58
2024-01-01T02:27:00,0.0569,0.9431,0.0529,0.0609,0.0081,1215.38
2024-01-01T02:27:30,0.058,0.942,0.0521,0.0639,0.0118,2375.66
2024-01-01T02:28:00,0.0538,0.9462,0.0502,0.0574,0.0073,1305.22
2024-01-01T02:28:30,0.0521,0.9479,0.0471,0.0571,0.0101,2260.98
2024-01-01T02:29:00,0.0533,0.9467,0.0497,0.0569,0.0072,1545.27
2024-01-01T02:29:30,0.0542,0.9458,0.0506,0.0578,0.0072,2256.51
2024-01-01T02:30:00,0.0515,0.9485,0.0488,0.0542,0.0054,1913.96
2024-01-01T02:30:30,0.0541,0.9459,0.0524,0.0559,0.0035,2578.27
2024-01-01T02:31:00,0.0527,0.9473,0.0463,0.0591,0.0128,1984.75
2024-01-01T02:31:30,0.052,0.948,0.0486,0.0555,0.0069,1289.48
2024-01-01T02:32:00,0.0513,0.9487,0.0463,0.0564,0.0101,2231.88
2024-01-01T02:32:30,0.0501,0.9499,0.0473,0.053,0.0058,2358.22
2024-01-01T02:33:00,0.0471,0.9529,0.0435,0.0507,0.0072,1964.59
2024-01-01T02:33:30,0.0487,0.9513,0.0421,0.0553,0.0132,1353.74
2024-01-01T02:34:00,0.0498,0.9502,0.046,0.0535,0.0075,1333.46
2024-01-01T02:34:30,0.0536,0.9464,0.0482,0.0591,0.0109,2284.94
2024-01-01T02:35:00,0.0532,0.9468,0.0459,0.0606,0.0147,1624.1
2024-01-01T02:35:30,0.0517,0.9483,0.0495,0.0539,0.0043,1333.6
2024-01-01T02:36:00,0.0499,0.9501,0.0436,0.0563,0.0127,2514.82
2024-01-01T02:36:30,0.0484,0.9516,0.0432,0.0536,0.0103,1290.62
2024-01-01T02:37:00,0.0497,0.9503,0.0443,0.0551,0.0108,2342.63
2024-01-01T02:37:30,0.0495,0.9505,0.0452,0.0538,0.0086,2337.37
2024-01-01T02:38:00,0.0522,0.9478,0.047,0.0573,0.0103,2376.96
2024-01-01T02:38:30,0.0507,0.9493,0.044,0.0575,0.0134,1713.42
2024-01-01T02:39:00,0.0498,0.9502,0.0442,0.0554,0.0113,2011.21
2024-01-01T02:39:30,0.0501,0.9499,0.0455,0.0548,0.0093,2461.12
2024-01-01T02:40:00,0.052,0.948,0.049,0.0549,0.0059,1344.8
2024-01-01T02:40:30,0.0528,0.9472,0.047,0.0586,0.0116,1437.45
2024-01-01T02:41:00,0.0533,0.9467,0.0496,0.0571,0.0075,1584.16
2024-01-01T02:41:30,0.0499,0.9501,0.0441,0.0557,0.0115,1389.0
2024-01-01T02:42:00,0.0492,0.9508,0.0428,0.0556,0.0128,1878.67
2024-01-01T02:42:30,0.0539,0.9461,0.0488,0.059,0.0102,2263.11
2024-01-01T02:43:00,0.0479,0.9521,0.0452,0.0506,0.0054,2356.61
